Row_Number,Timestamp,Session_ID,Frame_ID,Hand_Side,Current_State,Velocity_Px,Fingers_In_Zone,In_Board_Zone_Bool,Pos_X,Pos_Y
2538,30.028,20260207_212739,869,Left,Transport,9.6,0,False,158,324
2539,30.028,20260207_212739,869,Right,Transport,8.7,0,False,1084,366
2540,30.097,20260207_212739,871,Left,Transport,7.3,0,False,162,322
2541,30.097,20260207_212739,871,Right,Transport,13.9,0,False,1077,401
2542,30.166,20260207_212739,873,Left,Transport,1.5,0,False,164,320
2543,30.235,20260207_212739,875,Left,Transport,1.3,0,False,165,317
2544,30.235,20260207_212739,875,Right,Transport,16.7,0,False,1042,423
2545,30.304,20260207_212739,877,Left,Transport,1.1,0,False,163,318
2546,30.304,20260207_212739,877,Right,Transport,13.9,0,False,1046,433
2547,30.373,20260207_212739,879,Left,Transport,0.7,0,False,162,318
2548,30.442,20260207_212739,881,Left,Transport,0.9,0,False,165,320
2549,30.442,20260207_212739,881,Right,Transport,11.7,0,False,1018,444
2550,30.511,20260207_212739,883,Left,Transport,2.1,0,False,171,323
2551,30.511,20260207_212739,883,Right,Transport,8.3,0,False,1014,441
2552,30.580,20260207_212739,885,Left,Transport,2.8,0,False,174,328
2553,30.580,20260207_212739,885,Right,Transport,3.1,0,False,1014,439
2554,30.650,20260207_212739,887,Left,Transport,2.9,0,False,178,330
2555,30.650,20260207_212739,887,Right,Transport,2.6,0,False,1022,439
2556,30.719,20260207_212739,889,Left,Transport,2.7,0,False,177,335
2557,30.719,20260207_212739,889,Right,Transport,6.9,0,False,1045,431
2558,30.788,20260207_212739,891,Left,Transport,5.0,0,False,160,336
2559,30.788,20260207_212739,891,Right,Transport,12.6,0,False,1073,415
2560,30.857,20260207_212739,893,Left,Transport,7.9,0,False,142,337
2561,30.857,20260207_212739,893,Right,Transport,16.4,0,False,1101,396
2562,30.926,20260207_212739,895,Left,Transport,9.4,0,False,123,335
2563,30.926,20260207_212739,895,Right,Transport,21.3,0,False,1130,354
2564,30.995,20260207_212739,897,Left,Transport,10.9,0,False,102,321
2565,30.995,20260207_212739,897,Right,Transport,23.2,0,False,1131,307
2566,31.064,20260207_212739,899,Left,Transport,12.2,0,False,93,297
2567,31.064,20260207_212739,899,Right,Transport,27.6,0,False,1086,268
2568,31.133,20260207_212739,901,Left,Transport,13.0,0,False,101,278
2569,31.133,20260207_212739,901,Right,Transport,29.1,0,False,1024,258
2570,31.202,20260207_212739,903,Left,Transport,19.1,0,False,150,259
2571,31.202,20260207_212739,903,Right,Transport,32.5,0,False,959,266
2572,31.272,20260207_212739,905,Left,Transport,26.5,0,False,214,240
2573,31.272,20260207_212739,905,Right,Transport,30.7,2,True,905,280
2574,31.341,20260207_212739,907,Left,Transport,33.0,0,False,285,229
2575,31.341,20260207_212739,907,Right,Transport,27.2,3,True,860,296
2576,31.410,20260207_212739,909,Left,Transport,34.2,3,True,351,240
2577,31.410,20260207_212739,909,Right,Operation,24.7,4,True,815,315
2578,31.479,20260207_212739,911,Left,Transport,32.3,5,True,402,268
2579,31.479,20260207_212739,911,Right,Operation,20.9,4,True,788,332
2580,31.548,20260207_212739,913,Left,Operation,27.5,5,True,431,303
2581,31.548,20260207_212739,913,Right,Operation,14.8,4,True,779,348
2582,31.617,20260207_212739,915,Left,Operation,21.2,5,True,444,331
2583,31.617,20260207_212739,915,Right,Operation,9.0,4,True,777,360
2584,31.686,20260207_212739,917,Left,Operation,12.9,5,True,448,343
2585,31.686,20260207_212739,917,Right,Operation,5.8,3,True,780,368
2586,31.755,20260207_212739,919,Left,Operation,6.5,5,True,448,350
2587,31.755,20260207_212739,919,Right,Operation,3.9,3,True,780,373
2588,31.824,20260207_212739,921,Left,Operation,3.9,5,True,446,357
2589,31.824,20260207_212739,921,Right,Operation,2.7,4,True,779,377
2590,31.894,20260207_212739,923,Left,Operation,3.3,5,True,445,364
2591,31.894,20260207_212739,923,Right,Operation,3.0,4,True,776,384
2592,31.963,20260207_212739,925,Left,Operation,2.7,5,True,446,367
2593,31.963,20260207_212739,925,Right,Operation,3.6,4,True,770,389
2594,32.032,20260207_212739,927,Left,Operation,2.7,5,True,452,370
2595,32.032,20260207_212739,927,Right,Operation,3.3,4,True,768,392
2596,32.101,20260207_212739,929,Left,Operation,3.5,5,True,460,368
2597,32.101,20260207_212739,929,Right,Operation,1.9,4,True,767,392
2598,32.170,20260207_212739,931,Left,Operation,4.0,5,True,465,364
2599,32.170,20260207_212739,931,Right,Operation,1.0,4,True,767,393
2600,32.239,20260207_212739,933,Left,Operation,3.6,5,True,463,357
2601,32.239,20260207_212739,933,Right,Operation,0.6,4,True,767,394
2602,32.308,20260207_212739,935,Left,Operation,2.6,5,True,461,355
2603,32.308,20260207_212739,935,Right,Operation,0.8,4,True,765,394
2604,32.377,20260207_212739,937,Left,Operation,1.8,5,True,461,356
2605,32.377,20260207_212739,937,Right,Operation,1.6,4,True,763,394
2606,32.446,20260207_212739,939,Left,Operation,0.8,5,True,461,357
2607,32.446,20260207_212739,939,Right,Operation,1.8,4,True,763,391
2608,32.515,20260207_212739,941,Left,Operation,1.0,5,True,459,355
2609,32.515,20260207_212739,941,Right,Operation,2.4,4,True,767,385
2610,32.585,20260207_212739,943,Left,Operation,1.8,5,True,460,351
2611,32.585,20260207_212739,943,Right,Operation,5.3,4,True,771,367
2612,32.654,20260207_212739,945,Left,Operation,7.7,4,True,454,321
2613,32.654,20260207_212739,945,Right,Operation,12.0,3,True,785,332
2614,32.723,20260207_212739,947,Left,Operation,17.1,4,True,433,275
2615,32.723,20260207_212739,947,Right,Operation,22.6,2,True,833,291
2616,32.792,20260207_212739,949,Left,Operation,25.7,2,True,392,229
2617,32.792,20260207_212739,949,Right,Transport,35.5,0,False,923,272
2618,32.861,20260207_212739,951,Left,Transport,33.8,0,False,327,189
2619,32.861,20260207_212739,951,Right,Transport,45.0,0,False,1014,300
2620,32.930,20260207_212739,953,Left,Transport,40.1,0,False,238,178
2621,32.930,20260207_212739,953,Right,Transport,44.4,0,False,1057,363
2622,32.999,20260207_212739,955,Left,Transport,45.5,0,False,139,208
2623,32.999,20260207_212739,955,Right,Transport,35.7,0,False,1060,417
2624,33.068,20260207_212739,957,Left,Transport,51.3,0,False,88,285
2625,33.068,20260207_212739,957,Right,Transport,25.4,0,False,1046,453
2626,33.137,20260207_212739,959,Left,Transport,37.7,0,False,86,323
2627,33.137,20260207_212739,959,Right,Transport,17.5,0,False,1026,467
2628,33.207,20260207_212739,961,Left,Transport,21.6,0,False,109,319
2629,33.207,20260207_212739,961,Right,Transport,11.3,0,False,1023,481
2630,33.276,20260207_212739,963,Left,Transport,11.5,0,False,134,314
2631,33.276,20260207_212739,963,Right,Transport,7.2,0,False,1015,487
2632,33.345,20260207_212739,965,Left,Transport,12.7,0,False,157,311
2633,33.345,20260207_212739,965,Right,Transport,5.2,0,False,1009,489
2634,33.414,20260207_212739,967,Left,Transport,8.7,0,False,176,318
2635,33.483,20260207_212739,969,Left,Transport,5.5,0,False,179,324
2636,33.483,20260207_212739,969,Right,Transport,4.6,0,False,998,486
2637,33.552,20260207_212739,971,Left,Transport,2.6,0,False,178,330
2638,33.552,20260207_212739,971,Right,Transport,4.8,0,False,1003,478
2639,33.621,20260207_212739,973,Left,Transport,2.2,0,False,175,330
2640,33.621,20260207_212739,973,Right,Transport,4.4,0,False,1013,477
2641,33.690,20260207_212739,975,Left,Transport,1.8,0,False,179,330
2642,33.690,20260207_212739,975,Right,Transport,5.8,0,False,1026,478
2643,33.759,20260207_212739,977,Left,Transport,1.6,0,False,181,332
2644,33.759,20260207_212739,977,Right,Transport,7.3,0,False,1042,478
2645,33.829,20260207_212739,979,Left,Transport,1.9,0,False,178,334
2646,33.829,20260207_212739,979,Right,Transport,10.0,0,False,1059,459
2647,33.898,20260207_212739,981,Left,Transport,2.6,0,False,172,336
2648,33.898,20260207_212739,981,Right,Transport,12.6,0,False,1076,435
2649,33.967,20260207_212739,983,Left,Transport,3.6,0,False,176,328
2650,33.967,20260207_212739,983,Right,Transport,15.9,0,False,1090,401
2651,34.036,20260207_212739,985,Left,Transport,3.4,0,False,178,330
2652,34.036,20260207_212739,985,Right,Transport,17.5,0,False,1091,366
2653,34.105,20260207_212739,987,Left,Transport,3.1,0,False,175,327
2654,34.105,20260207_212739,987,Right,Transport,20.6,0,False,1063,328
2655,34.174,20260207_212739,989,Left,Transport,1.6,0,False,175,324
2656,34.174,20260207_212739,989,Right,Transport,23.7,0,False,1023,292
2657,34.243,20260207_212739,991,Left,Transport,1.4,0,False,176,324
2658,34.243,20260207_212739,991,Right,Transport,26.1,0,False,975,274
2659,34.312,20260207_212739,993,Left,Transport,2.1,0,False,181,330
2660,34.312,20260207_212739,993,Right,Transport,25.0,1,True,929,261
2661,34.381,20260207_212739,995,Left,Transport,2.5,0,False,183,329
2662,34.381,20260207_212739,995,Right,Transport,21.9,2,True,894,250
2663,34.451,20260207_212739,997,Left,Transport,3.2,0,False,178,329
2664,34.451,20260207_212739,997,Right,Transport,17.4,3,True,866,248
2665,34.520,20260207_212739,999,Left,Transport,4.4,0,False,164,328
2666,34.520,20260207_212739,999,Right,Operation,13.0,3,True,846,250
2667,34.589,20260207_212739,1001,Left,Transport,8.9,0,False,143,313
2668,34.589,20260207_212739,1001,Right,Operation,9.8,4,True,829,250
2669,34.658,20260207_212739,1003,Left,Transport,11.7,0,False,124,297
2670,34.658,20260207_212739,1003,Right,Operation,9.0,4,True,811,250
2671,34.727,20260207_212739,1005,Left,Transport,10.9,0,False,110,295
2672,34.727,20260207_212739,1005,Right,Operation,8.5,4,True,795,253
2673,34.796,20260207_212739,1007,Left,Transport,9.8,0,False,119,274
2674,34.796,20260207_212739,1007,Right,Operation,8.3,5,True,779,256
2675,34.865,20260207_212739,1009,Left,Transport,15.2,0,False,153,243
2676,34.865,20260207_212739,1009,Right,Operation,8.1,5,True,764,264
2677,34.934,20260207_212739,1011,Left,Transport,26.7,0,False,223,238
2678,34.934,20260207_212739,1011,Right,Operation,8.2,5,True,751,273
2679,35.003,20260207_212739,1013,Left,Transport,36.8,1,True,308,229
2680,35.003,20260207_212739,1013,Right,Operation,7.9,5,True,740,284
2681,35.072,20260207_212739,1015,Left,Transport,38.8,3,True,377,243
2682,35.072,20260207_212739,1015,Right,Operation,7.1,5,True,731,293
2683,35.142,20260207_212739,1017,Left,Transport,32.8,5,True,423,263
2684,35.142,20260207_212739,1017,Right,Operation,5.8,5,True,725,296
2685,35.211,20260207_212739,1019,Left,Operation,23.8,5,True,452,286
2686,35.211,20260207_212739,1019,Right,Operation,4.2,5,True,719,301
2687,35.280,20260207_212739,1021,Left,Operation,16.8,5,True,469,301
2688,35.280,20260207_212739,1021,Right,Operation,3.7,5,True,719,307
2689,35.349,20260207_212739,1023,Left,Operation,10.1,5,True,479,307
2690,35.349,20260207_212739,1023,Right,Operation,2.8,5,True,719,311
2691,35.418,20260207_212739,1025,Left,Operation,5.7,5,True,484,309
2692,35.418,20260207_212739,1025,Right,Operation,1.4,5,True,719,311
2693,35.487,20260207_212739,1027,Left,Operation,2.6,5,True,486,309
2694,35.487,20260207_212739,1027,Right,Operation,1.0,5,True,716,311
2695,35.556,20260207_212739,1029,Left,Operation,1.4,5,True,484,309
2696,35.556,20260207_212739,1029,Right,Operation,1.3,5,True,713,310
2697,35.625,20260207_212739,1031,Left,Operation,1.0,5,True,482,309
2698,35.625,20260207_212739,1031,Right,Operation,1.1,5,True,712,310
2699,35.694,20260207_212739,1033,Left,Operation,1.6,5,True,486,312
2700,35.694,20260207_212739,1033,Right,Operation,1.6,5,True,712,315
2701,35.764,20260207_212739,1035,Left,Operation,2.2,5,True,488,317
2702,35.764,20260207_212739,1035,Right,Operation,1.8,5,True,714,317
2703,35.833,20260207_212739,1037,Left,Operation,3.2,5,True,489,323
2704,35.833,20260207_212739,1037,Right,Operation,1.8,5,True,717,317
2705,35.902,20260207_212739,1039,Left,Operation,2.8,5,True,489,328
2706,35.902,20260207_212739,1039,Right,Delay,1.4,5,True,719,317
2707,35.971,20260207_212739,1041,Left,Operation,2.1,5,True,490,330
2708,35.971,20260207_212739,1041,Right,Delay,1.4,5,True,719,321
2709,36.040,20260207_212739,1043,Left,Operation,2.3,5,True,494,334
2710,36.040,20260207_212739,1043,Right,Delay,2.3,5,True,721,327
2711,36.109,20260207_212739,1045,Left,Operation,2.1,5,True,496,335
2712,36.109,20260207_212739,1045,Right,Delay,1.7,5,True,721,327
2713,36.178,20260207_212739,1047,Left,Operation,1.5,5,True,498,336
2714,36.178,20260207_212739,1047,Right,Delay,1.4,5,True,717,327
2715,36.247,20260207_212739,1049,Left,Operation,1.5,5,True,495,334
2716,36.247,20260207_212739,1049,Right,Delay,1.3,5,True,717,326
2717,36.316,20260207_212739,1051,Left,Operation,3.4,5,True,488,325
2718,36.316,20260207_212739,1051,Right,Delay,1.7,5,True,720,322
2719,36.386,20260207_212739,1053,Left,Operation,8.4,5,True,480,298
2720,36.386,20260207_212739,1053,Right,Operation,5.9,5,True,731,302
2721,36.455,20260207_212739,1055,Left,Operation,16.3,4,True,467,255
2722,36.455,20260207_212739,1055,Right,Operation,14.2,3,True,741,259
2723,36.524,20260207_212739,1057,Left,Operation,24.6,1,True,426,210
2724,36.524,20260207_212739,1057,Right,Operation,24.3,1,True,768,203
2725,36.593,20260207_212739,1059,Left,Transport,34.8,0,False,342,194
2726,36.593,20260207_212739,1059,Right,Transport,34.0,0,False,837,159
2727,36.662,20260207_212739,1061,Left,Transport,48.8,0,False,217,202
2728,36.662,20260207_212739,1061,Right,Transport,44.5,0,False,943,165
2729,36.731,20260207_212739,1063,Left,Transport,55.9,0,False,130,260
2730,36.731,20260207_212739,1063,Right,Transport,53.1,0,False,1045,219
2731,36.800,20260207_212739,1065,Left,Transport,48.3,0,False,99,325
2732,36.800,20260207_212739,1065,Right,Transport,49.7,0,False,1089,279
2733,36.869,20260207_212739,1067,Left,Transport,29.5,0,False,111,347
2734,36.869,20260207_212739,1067,Right,Transport,36.6,0,False,1090,330
2735,36.938,20260207_212739,1069,Left,Transport,14.8,0,False,130,351
2736,36.938,20260207_212739,1069,Right,Transport,19.8,0,False,1086,344
2737,37.008,20260207_212739,1071,Left,Transport,8.9,0,False,144,352
2738,37.008,20260207_212739,1071,Right,Transport,10.7,0,False,1087,359
2739,37.077,20260207_212739,1073,Left,Transport,6.4,0,False,150,356
2740,37.077,20260207_212739,1073,Right,Transport,6.5,0,False,1095,364
2741,37.146,20260207_212739,1075,Left,Transport,4.8,0,False,158,351
2742,37.146,20260207_212739,1075,Right,Transport,6.9,0,False,1105,378
2743,37.215,20260207_212739,1077,Left,Transport,3.1,0,False,158,348
2744,37.215,20260207_212739,1077,Right,Transport,6.9,0,False,1113,387
2745,37.284,20260207_212739,1079,Left,Transport,2.1,0,False,156,351
2746,37.284,20260207_212739,1079,Right,Transport,6.5,0,False,1118,395
2747,37.353,20260207_212739,1081,Left,Transport,1.6,0,False,154,349
2748,37.353,20260207_212739,1081,Right,Transport,4.5,0,False,1125,395
2749,37.422,20260207_212739,1083,Left,Transport,2.1,0,False,160,350
2750,37.422,20260207_212739,1083,Right,Transport,3.2,0,False,1130,396
2751,37.491,20260207_212739,1085,Left,Transport,3.2,0,False,167,352
2752,37.491,20260207_212739,1085,Right,Transport,3.5,0,False,1131,404
2753,37.560,20260207_212739,1087,Left,Transport,2.8,0,False,165,351
2754,37.560,20260207_212739,1087,Right,Transport,3.5,0,False,1131,411
2755,37.630,20260207_212739,1089,Left,Transport,2.4,0,False,159,352
2756,37.630,20260207_212739,1089,Right,Transport,3.2,0,False,1129,413
2757,37.699,20260207_212739,1091,Left,Transport,2.8,0,False,155,355
2758,37.699,20260207_212739,1091,Right,Transport,2.7,0,False,1128,417
2759,37.768,20260207_212739,1093,Left,Transport,2.7,0,False,153,354
2760,37.768,20260207_212739,1093,Right,Transport,2.5,0,False,1129,422
2761,37.837,20260207_212739,1095,Left,Transport,2.6,0,False,159,351
2762,37.837,20260207_212739,1095,Right,Transport,1.9,0,False,1129,424
2763,37.906,20260207_212739,1097,Left,Transport,2.5,0,False,161,347
2764,37.906,20260207_212739,1097,Right,Transport,2.8,0,False,1125,432
2765,37.975,20260207_212739,1099,Left,Transport,3.2,0,False,169,349
2766,37.975,20260207_212739,1099,Right,Transport,4.0,0,False,1118,432
2767,38.044,20260207_212739,1101,Left,Transport,3.1,0,False,171,351
2768,38.044,20260207_212739,1101,Right,Transport,4.4,0,False,1115,427
2769,38.113,20260207_212739,1103,Left,Transport,2.6,0,False,172,355
2770,38.113,20260207_212739,1103,Right,Transport,4.3,0,False,1109,419
2771,38.182,20260207_212739,1105,Left,Transport,2.6,0,False,176,358
2772,38.182,20260207_212739,1105,Right,Transport,5.6,0,False,1119,409
2773,38.251,20260207_212739,1107,Left,Transport,2.0,0,False,176,359
2774,38.251,20260207_212739,1107,Right,Transport,7.4,0,False,1128,397
2775,38.321,20260207_212739,1109,Left,Transport,1.8,0,False,173,360
2776,38.321,20260207_212739,1109,Right,Transport,10.4,0,False,1123,371
2777,38.390,20260207_212739,1111,Left,Transport,3.9,0,False,160,367
2778,38.390,20260207_212739,1111,Right,Transport,15.8,0,False,1086,347
2779,38.459,20260207_212739,1113,Left,Transport,6.8,0,False,146,372
2780,38.459,20260207_212739,1113,Right,Transport,19.4,0,False,1055,325
2781,38.528,20260207_212739,1115,Left,Transport,8.0,0,False,132,365
2782,38.528,20260207_212739,1115,Right,Transport,18.5,0,False,1036,303
2783,38.597,20260207_212739,1117,Left,Transport,9.7,0,False,119,344
2784,38.597,20260207_212739,1117,Right,Transport,15.5,0,False,1016,285
2785,38.666,20260207_212739,1119,Left,Transport,12.3,0,False,122,317
2786,38.666,20260207_212739,1119,Right,Transport,14.4,0,False,998,257
2787,38.735,20260207_212739,1121,Left,Transport,15.1,0,False,134,280
2788,38.735,20260207_212739,1121,Right,Transport,19.1,0,False,959,231
2789,38.804,20260207_212739,1123,Left,Transport,18.9,0,False,157,248
2790,38.804,20260207_212739,1123,Right,Transport,19.7,0,False,933,209
2791,38.873,20260207_212739,1125,Left,Transport,18.1,0,False,183,233
2792,38.873,20260207_212739,1125,Right,Transport,16.1,0,False,914,205
2793,38.943,20260207_212739,1127,Left,Transport,19.7,0,False,228,223
2794,38.943,20260207_212739,1127,Right,Transport,10.0,0,False,899,209
2795,39.012,20260207_212739,1129,Left,Transport,20.9,0,False,269,219
2796,39.012,20260207_212739,1129,Right,Transport,8.9,0,False,879,218
2797,39.081,20260207_212739,1131,Left,Transport,23.6,2,True,321,220
2798,39.081,20260207_212739,1131,Right,Transport,11.1,1,True,856,228
2799,39.150,20260207_212739,1133,Left,Transport,23.1,3,True,359,224
2800,39.150,20260207_212739,1133,Right,Transport,12.9,5,True,832,241
2801,39.219,20260207_212739,1135,Left,Transport,18.1,4,True,383,235
2802,39.219,20260207_212739,1135,Right,Operation,12.2,4,True,816,251
2803,39.288,20260207_212739,1137,Left,Operation,12.2,5,True,398,244
2804,39.288,20260207_212739,1137,Right,Operation,8.6,4,True,807,252
2805,39.357,20260207_212739,1139,Left,Operation,9.7,5,True,412,257
2806,39.357,20260207_212739,1139,Right,Operation,6.3,5,True,796,257
2807,39.426,20260207_212739,1141,Left,Operation,9.8,5,True,421,276
2808,39.426,20260207_212739,1141,Right,Operation,6.8,5,True,779,264
2809,39.495,20260207_212739,1143,Left,Operation,8.8,5,True,426,288
2810,39.495,20260207_212739,1143,Right,Operation,7.5,5,True,769,271
2811,39.565,20260207_212739,1145,Left,Operation,6.5,5,True,427,297
2812,39.565,20260207_212739,1145,Right,Operation,6.4,5,True,771,280
2813,39.634,20260207_212739,1147,Left,Operation,4.6,5,True,429,305
2814,39.634,20260207_212739,1147,Right,Operation,4.9,5,True,771,289
2815,39.703,20260207_212739,1149,Left,Operation,3.9,5,True,434,310
2816,39.703,20260207_212739,1149,Right,Operation,4.5,5,True,773,295
2817,39.772,20260207_212739,1151,Left,Operation,2.6,5,True,437,310
2818,39.772,20260207_212739,1151,Right,Operation,3.5,5,True,778,299
2819,39.841,20260207_212739,1153,Left,Operation,1.6,5,True,438,310
2820,39.841,20260207_212739,1153,Right,Operation,3.6,5,True,775,306
2821,39.910,20260207_212739,1155,Left,Operation,0.6,5,True,438,308
2822,39.910,20260207_212739,1155,Right,Operation,2.6,5,True,775,307
2823,39.979,20260207_212739,1157,Left,Operation,1.8,5,True,442,312
2824,39.979,20260207_212739,1157,Right,Operation,1.4,5,True,776,309
2825,40.048,20260207_212739,1159,Left,Operation,2.8,5,True,449,314
2826,40.048,20260207_212739,1159,Right,Operation,1.5,5,True,774,312
2827,40.117,20260207_212739,1161,Left,Operation,3.7,5,True,456,317
2828,40.117,20260207_212739,1161,Right,Operation,1.9,5,True,775,316
2829,40.187,20260207_212739,1163,Left,Operation,3.2,5,True,458,320
2830,40.187,20260207_212739,1163,Right,Operation,2.3,5,True,778,318
